,id,model,Datetime,point,path,isgood
1093,9f5eb2ea6c5ff862,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 16:11:00,chest02,./audio_files/20210713-161121-9f5eb2ea6c5ff862-chest02.wav,1
821,8c71b1cdc6598e55,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 10:53:00,chest01,./audio_files/20210705-105308-8c71b1cdc6598e55-chest01.wav,0
1,e70516a491f41f9d,samsung SM-A605FN | 8.0.0,2019-08-14 22:00:00,chest04,./audio_files/20190814-220020-e70516a491f41f9d-chest04.wav,0
1363,88fe162efde77c67,Xiaomi M2003J15SC | 10,2021-10-22 00:05:00,chest03,./audio_files/20211022-000528-88fe162efde77c67-chest03.wav,0
12,d97d34cffad6f248,samsung SM-A605FN | 8.0.0,2019-08-15 09:34:00,chest02,./audio_files/20190815-093447-d97d34cffad6f248-chest02.wav,0
1649,f6fd072eabe89daa,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 14:49:00,spine03,./audio_files/20211201-144947-f6fd072eabe89daa-spine03.wav,0
1039,018d08382efafd06,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:42:00,chest02,./audio_files/20210713-154256-018d08382efafd06-chest02.wav,1
1378,838f08a7afc00923,Xiaomi Redmi Note 9 Pro | 10,2021-10-25 12:17:00,spine04,./audio_files/20211025-121721-838f08a7afc00923-spine04.wav,0
1170,0b2ed324d906c529,Xiaomi Redmi Note 9 Pro | 10,2021-09-10 11:12:00,chest02,./audio_files/20210910-111217-0b2ed324d906c529-chest02.wav,0
234,ae70be5eb9f8e964,Xiaomi Mi A2 | 9,2020-03-05 10:23:00,chest03,./audio_files/20200305-102306-ae70be5eb9f8e964-chest03.wav,0
10,1da9189c64909401,samsung SM-A605FN | 8.0.0,2019-08-15 08:49:00,spine05,./audio_files/20190815-084903-1da9189c64909401-spine05.wav,0
1149,bd33b9cb0312e49c,Xiaomi Redmi Note 9 Pro | 10,2021-08-26 13:41:00,spine02,./audio_files/20210826-134102-bd33b9cb0312e49c-spine02.wav,0
1002,f465ff10f8dabe78,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:26:00,chest04,./audio_files/20210713-152640-f465ff10f8dabe78-chest04.wav,1
584,6d44ac7639a32a3f,HUAWEI ANE-LX1 | 8.0.0,2021-05-06 12:33:00,chest02,./audio_files/20210506-123320-6d44ac7639a32a3f-chest02.wav,0
348,8557e180656de825,Xiaomi Mi A2 | 10,2021-02-03 15:03:00,chest04,./audio_files/20210203-150322-8557e180656de825-chest04.wav,0
306,58cc11160cd7d292,samsung SM-A530F | 9,2020-10-08 09:15:00,chest02,./audio_files/20201008-091516-58cc11160cd7d292-chest02.wav,2
760,c595452dd49fd4be,Xiaomi Redmi Note 9 Pro | 10,2021-06-29 09:55:00,spine01,./audio_files/20210629-095503-c595452dd49fd4be-spine01.wav,0
1617,9a5488f27ac941de,Xiaomi Redmi Note 9 Pro | 10,2021-12-01 11:02:00,chest02,./audio_files/20211201-110208-9a5488f27ac941de-chest02.wav,1
273,d5271913e41d9ef8,HUAWEI ANE-LX1 | 8.0.0,2020-08-29 13:15:00,chest01,./audio_files/20200829-131559-d5271913e41d9ef8-chest01.wav,0
1557,72f6db6a66d8d167,Xiaomi Redmi Note 9 Pro | 10,2021-11-18 12:30:00,spine04,./audio_files/20211118-123021-72f6db6a66d8d167-spine04.wav,0
700,969d1e890976d113,Xiaomi Mi A2 | 10,2021-06-03 12:44:00,spine06,./audio_files/20210603-124426-969d1e890976d113-spine06.wav,0
233,ae70be5eb9f8e964,Xiaomi Mi A2 | 9,2020-03-05 10:23:00,chest02,./audio_files/20200305-102306-ae70be5eb9f8e964-chest02.wav,0
81,cb67e195e3118a77,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:28:00,chest02,./audio_files/20190827-142849-cb67e195e3118a77-chest02.wav,0
1470,d06d0195a709bfc1,Xiaomi Redmi Note 9 Pro | 11,2021-11-06 16:36:00,chest03,./audio_files/20211106-163624-d06d0195a709bfc1-chest03.wav,0
1743,246d21df2f395357,Xiaomi Redmi Note 9 Pro | 11,2021-12-08 14:03:00,spine01,./audio_files/20211208-140322-246d21df2f395357-spine01.wav,0
1341,655f1318095b988a,Xiaomi Redmi Note 9 Pro | 10,2021-10-18 12:59:00,spine02,./audio_files/20211018-125955-655f1318095b988a-spine02.wav,0
450,2e39c794afea25d7,Xiaomi Mi A2 | 10,2021-04-01 14:45:00,spine04,./audio_files/20210401-144554-2e39c794afea25d7-spine04.wav,2
433,70c1ce00e5f9fa94,HUAWEI ANE-LX1 | 8.0.0,2021-03-18 16:08:00,spine01,./audio_files/20210318-160838-70c1ce00e5f9fa94-spine01.wav,0
92,e59e3a2818af008c,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:35:00,chest03,./audio_files/20190827-143528-e59e3a2818af008c-chest03.wav,0
855,b60a5492672c26fc,Xiaomi Redmi Note 9 Pro | 10,2021-07-06 11:38:00,chest01,./audio_files/20210706-113851-b60a5492672c26fc-chest01.wav,0
798,8dcdd023636e5817,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 14:07:00,chest02,./audio_files/20210702-140747-8dcdd023636e5817-chest02.wav,0
1030,12d1dfb50eed5eae,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:37:00,chest01,./audio_files/20210713-153755-12d1dfb50eed5eae-chest01.wav,1
1749,c86f6f145f8111af,Xiaomi Redmi Note 9 Pro | 10,2021-12-09 15:23:00,chest03,./audio_files/20211209-152351-c86f6f145f8111af-chest03.wav,0
36,05fe0d34d90f6a11,HUAWEI ANE-LX1 | 8.0.0,2019-08-15 15:11:00,spine01,./audio_files/20190815-151103-05fe0d34d90f6a11-spine01.wav,0
418,e2ac4b2a006a8370,Xiaomi Mi A2 | 10,2021-03-08 14:38:00,chest03,./audio_files/20210308-143803-e2ac4b2a006a8370-chest03.wav,0
846,7b618637e3f9b1e7,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 11:06:00,chest01,./audio_files/20210705-110639-7b618637e3f9b1e7-chest01.wav,0
650,1767346f76314a5d,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 11:10:00,chest04,./audio_files/20210601-111059-1767346f76314a5d-chest04.wav,0
1360,befe03d0b94124c1,Xiaomi Redmi Note 9 Pro | 10,2021-10-20 14:52:00,spine04,./audio_files/20211020-145259-befe03d0b94124c1-spine04.wav,0
656,201e5e0eb13582ab,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 12:33:00,chest02,./audio_files/20210601-123329-201e5e0eb13582ab-chest02.wav,0
1498,8c61bc763553fd83,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 12:51:00,spine02,./audio_files/20211117-125113-8c61bc763553fd83-spine02.wav,0
549,fc907f84f39fb996,Xiaomi Redmi Note 9 Pro | 10,2021-04-28 14:44:00,chest02,./audio_files/20210428-144427-fc907f84f39fb996-chest02.wav,0
439,d5f0d5bbc2090ade,Xiaomi Redmi Note 9 Pro | 10,2021-03-25 14:45:00,chest01,./audio_files/20210325-144513-d5f0d5bbc2090ade-chest01.wav,0
695,969d1e890976d113,Xiaomi Mi A2 | 10,2021-06-03 12:44:00,chest03,./audio_files/20210603-124426-969d1e890976d113-chest03.wav,0
1388,0657eaa451ac2742,Xiaomi Redmi Note 9 Pro | 10,2021-10-29 10:07:00,chest02,./audio_files/20211029-100738-0657eaa451ac2742-chest02.wav,2
1570,2147b5c9dcbe035e,Xiaomi Redmi Note 9 Pro | 10,2021-11-18 12:43:00,spine02,./audio_files/20211118-124352-2147b5c9dcbe035e-spine02.wav,0
851,7b618637e3f9b1e7,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 11:06:00,spine03,./audio_files/20210705-110639-7b618637e3f9b1e7-spine03.wav,0
1305,e56a0cb1b234b74f,Xiaomi Redmi Note 9 Pro | 10,2021-09-16 11:59:00,chest01,./audio_files/20210916-115907-e56a0cb1b234b74f-chest01.wav,0
113,3699c6dc9046a0f0,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:46:00,spine02,./audio_files/20190827-144638-3699c6dc9046a0f0-spine02.wav,0
598,fde59c0c83cd45a4,Xiaomi Redmi Note 9 Pro | 10,2021-05-07 11:03:00,spine01,./audio_files/20210507-110341-fde59c0c83cd45a4-spine01.wav,0
1028,c109588031b76fa8,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:36:00,spine01,./audio_files/20210713-153610-c109588031b76fa8-spine01.wav,0
287,f070eb6a9f49bda2,samsung SM-A605FN | 10,2020-09-14 17:19:00,spine04,./audio_files/20200914-171946-f070eb6a9f49bda2-spine04.wav,0
539,f81602ad1c6359fb,Xiaomi Redmi Note 9 Pro | 10,2021-04-26 15:06:00,spine03,./audio_files/20210426-150615-f81602ad1c6359fb-spine03.wav,0
725,6dabc6a62995d69f,Xiaomi Mi A2 | 10,2021-06-07 11:57:00,spine02,./audio_files/20210607-115700-6dabc6a62995d69f-spine02.wav,0
1761,42dcdccf5dac3ac3,Xiaomi M2003J15SC | 10,2021-12-15 19:58:00,spine05,./audio_files/20211215-195818-42dcdccf5dac3ac3-spine05.wav,0
110,3699c6dc9046a0f0,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:46:00,chest02,./audio_files/20190827-144638-3699c6dc9046a0f0-chest02.wav,0
1551,72f6db6a66d8d167,Xiaomi Redmi Note 9 Pro | 10,2021-11-18 12:30:00,chest02,./audio_files/20211118-123021-72f6db6a66d8d167-chest02.wav,2
722,6dabc6a62995d69f,Xiaomi Mi A2 | 10,2021-06-07 11:57:00,chest02,./audio_files/20210607-115700-6dabc6a62995d69f-chest02.wav,0
1680,f60fd2803c4d0b9b,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 15:07:00,spine01,./audio_files/20211201-150728-f60fd2803c4d0b9b-spine01.wav,0
1186,c0af8c9364fe0349,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 09:51:00,chest02,./audio_files/20210913-095146-c0af8c9364fe0349-chest02.wav,0
480,f33b6d57df5774c2,Xiaomi Mi A2 | 10,2021-04-08 11:01:00,chest04,./audio_files/20210408-110148-f33b6d57df5774c2-chest04.wav,0
631,f0305807be4e4d26,Xiaomi Redmi Note 9 Pro | 10,2021-05-20 09:09:00,chest04,./audio_files/20210520-090943-f0305807be4e4d26-chest04.wav,0
1209,fd9595d17810d59c,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 11:24:00,chest01,./audio_files/20210913-112454-fd9595d17810d59c-chest01.wav,0
637,a118dbec127612da,Xiaomi Redmi Note 9 Pro | 10,2021-05-21 10:18:00,chest04,./audio_files/20210521-101821-a118dbec127612da-chest04.wav,2
312,014143ef87df8dfd,HUAWEI ANE-LX1 | 8.0.0,2021-01-12 16:38:00,chest02,./audio_files/20210112-163805-014143ef87df8dfd-chest02.wav,0
1446,341999c6869a5ab2,Xiaomi Redmi Note 9 Pro | 10,2021-11-02 11:18:00,chest04,./audio_files/20211102-111812-341999c6869a5ab2-chest04.wav,1
727,6dabc6a62995d69f,Xiaomi Mi A2 | 10,2021-06-07 11:57:00,spine01,./audio_files/20210607-115700-6dabc6a62995d69f-spine01.wav,0
1664,42b540f65c13aa6f,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 15:01:00,chest01,./audio_files/20211201-150148-42b540f65c13aa6f-chest01.wav,0
1044,018d08382efafd06,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:42:00,spine01,./audio_files/20210713-154256-018d08382efafd06-spine01.wav,0
1540,fbadfe1bfd7877e1,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 15:34:00,spine01,./audio_files/20211117-153417-fbadfe1bfd7877e1-spine01.wav,2
441,d5f0d5bbc2090ade,Xiaomi Redmi Note 9 Pro | 10,2021-03-25 14:45:00,chest03,./audio_files/20210325-144513-d5f0d5bbc2090ade-chest03.wav,0
648,1767346f76314a5d,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 11:10:00,chest02,./audio_files/20210601-111059-1767346f76314a5d-chest02.wav,0
398,b9002b8aaf01106b,Xiaomi Mi A2 | 10,2021-03-08 13:17:00,chest03,./audio_files/20210308-131754-b9002b8aaf01106b-chest03.wav,0
1169,0b2ed324d906c529,Xiaomi Redmi Note 9 Pro | 10,2021-09-10 11:12:00,chest01,./audio_files/20210910-111217-0b2ed324d906c529-chest01.wav,0
474,1d48161e9f713b78,Xiaomi Mi A2 | 10,2021-04-06 10:56:00,chest04,./audio_files/20210406-105619-1d48161e9f713b78-chest04.wav,2
1465,5735d2cd9fe961fc,Xiaomi Mi A2 | 10,2021-11-03 13:36:00,spine04,./audio_files/20211103-133644-5735d2cd9fe961fc-spine04.wav,0
770,cc17983b8b7aea1c,HUAWEI ANE-LX1 | 8.0.0,2021-06-29 15:01:00,spine05,./audio_files/20210629-150148-cc17983b8b7aea1c-spine05.wav,0
1427,dd7dbafb7a48aff8,Xiaomi Redmi Note 9 Pro | 10,2021-11-01 14:16:00,chest01,./audio_files/20211101-141618-dd7dbafb7a48aff8-chest01.wav,1
1698,074d9f644b9d0d25,Xiaomi Redmi Note 9 Pro | 10,2021-12-02 15:11:00,spine03,./audio_files/20211202-151143-074d9f644b9d0d25-spine03.wav,0
1726,21fd5d5aa56101d5,Xiaomi Redmi Note 9 Pro | 10,2021-12-07 12:37:00,spine04,./audio_files/20211207-123750-21fd5d5aa56101d5-spine04.wav,0
1600,64f9c13f97eee760,Xiaomi Redmi Note 9 Pro | 11,2021-11-30 12:13:00,chest01,./audio_files/20211130-121333-64f9c13f97eee760-chest01.wav,0
744,fa47d547bd94df57,Xiaomi Mi A2 | 10,2021-06-07 15:03:00,spine03,./audio_files/20210607-150328-fa47d547bd94df57-spine03.wav,0
809,85906b68bd748e15,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 14:09:00,spine02,./audio_files/20210702-140953-85906b68bd748e15-spine02.wav,0
157,aed7fce4a0241a6c,HUAWEI ANE-LX1 | 8.0.0,2019-09-12 15:57:00,spine05,./audio_files/20190912-155751-aed7fce4a0241a6c-spine05.wav,0
1646,f6fd072eabe89daa,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 14:49:00,chest03,./audio_files/20211201-144947-f6fd072eabe89daa-chest03.wav,1
1594,433f508bfb069581,Xiaomi Redmi Note 9 Pro | 11,2021-11-29 13:04:00,chest04,./audio_files/20211129-130401-433f508bfb069581-chest04.wav,0
607,778a4d8534e42ddf,Xiaomi Redmi Note 9 Pro | 10,2021-05-18 10:08:00,spine06,./audio_files/20210518-100844-778a4d8534e42ddf-spine06.wav,0
1328,7e47c5ae6034a1a3,Xiaomi Redmi Note 9 Pro | 10,2021-10-05 09:56:00,spine04,./audio_files/20211005-095645-7e47c5ae6034a1a3-spine04.wav,0
614,9ba6581ed461cd5f,Xiaomi Redmi Note 9 Pro | 10,2021-05-18 10:28:00,spine02,./audio_files/20210518-102853-9ba6581ed461cd5f-spine02.wav,0
657,201e5e0eb13582ab,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 12:33:00,chest03,./audio_files/20210601-123329-201e5e0eb13582ab-chest03.wav,0
419,e2ac4b2a006a8370,Xiaomi Mi A2 | 10,2021-03-08 14:38:00,chest04,./audio_files/20210308-143803-e2ac4b2a006a8370-chest04.wav,0
1421,55515821bdf8f110,Xiaomi Redmi Note 9 Pro | 11,2021-11-01 13:54:00,spine05,./audio_files/20211101-135429-55515821bdf8f110-spine05.wav,0
1185,c0af8c9364fe0349,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 09:51:00,chest01,./audio_files/20210913-095146-c0af8c9364fe0349-chest01.wav,0
322,5f1c5187f33b19a6,Xiaomi Mi A2 | 10,2021-01-15 11:10:00,chest02,./audio_files/20210115-111002-5f1c5187f33b19a6-chest02.wav,2
1420,55515821bdf8f110,Xiaomi Redmi Note 9 Pro | 11,2021-11-01 13:54:00,spine04,./audio_files/20211101-135429-55515821bdf8f110-spine04.wav,0
85,cb67e195e3118a77,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:28:00,spine03,./audio_files/20190827-142849-cb67e195e3118a77-spine03.wav,0
1397,0ff28e40dc482d96,Xiaomi M2004J19C | 10,2021-10-29 21:30:00,chest03,./audio_files/20211029-213043-0ff28e40dc482d96-chest03.wav,0
745,fa47d547bd94df57,Xiaomi Mi A2 | 10,2021-06-07 15:03:00,spine01,./audio_files/20210607-150328-fa47d547bd94df57-spine01.wav,0
759,c595452dd49fd4be,Xiaomi Redmi Note 9 Pro | 10,2021-06-29 09:55:00,spine03,./audio_files/20210629-095503-c595452dd49fd4be-spine03.wav,0
557,b52431b003b7bb06,HUAWEI ANE-LX1 | 8.0.0,2021-05-03 13:42:00,chest02,./audio_files/20210503-134235-b52431b003b7bb06-chest02.wav,0
644,5e0f5b82de3aea68,Xiaomi Redmi Note 9 Pro | 10,2021-05-24 09:59:00,spine02,./audio_files/20210524-095925-5e0f5b82de3aea68-spine02.wav,0
276,9541d600a3f2e5ae,HUAWEI ANE-LX1 | 8.0.0,2020-08-29 13:17:00,chest01,./audio_files/20200829-131751-9541d600a3f2e5ae-chest01.wav,0
1691,3e3218fc8d13526b,Xiaomi Redmi Note 9 Pro | 11,2021-12-02 12:24:00,spine04,./audio_files/20211202-122433-3e3218fc8d13526b-spine04.wav,0
1172,0b2ed324d906c529,Xiaomi Redmi Note 9 Pro | 10,2021-09-10 11:12:00,chest04,./audio_files/20210910-111217-0b2ed324d906c529-chest04.wav,0
7,1da9189c64909401,samsung SM-A605FN | 8.0.0,2019-08-15 08:49:00,spine01,./audio_files/20190815-084903-1da9189c64909401-spine01.wav,0
294,a6a9f6fa3d1d1a33,samsung SM-A605FN | 10,2020-09-17 10:53:00,spine03,./audio_files/20200917-105317-a6a9f6fa3d1d1a33-spine03.wav,0
686,779b952c3de329ab,Xiaomi Mi A2 | 10,2021-06-03 12:30:00,chest02,./audio_files/20210603-123038-779b952c3de329ab-chest02.wav,0
477,f33b6d57df5774c2,Xiaomi Mi A2 | 10,2021-04-08 11:01:00,chest01,./audio_files/20210408-110148-f33b6d57df5774c2-chest01.wav,2
950,df18de26601028e4,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:42:00,spine04,./audio_files/20210708-184205-df18de26601028e4-spine04.wav,0
1162,b3e49305261dd693,Xiaomi Redmi Note 9 Pro | 10,2021-08-30 11:05:00,chest03,./audio_files/20210830-110521-b3e49305261dd693-chest03.wav,0
423,13ff6eb95eb2ab9a,Xiaomi Mi A2 | 10,2021-03-08 14:39:00,chest04,./audio_files/20210308-143905-13ff6eb95eb2ab9a-chest04.wav,0
468,e7dacad5835e6114,Xiaomi Mi A2 | 10,2021-04-06 10:54:00,spine06,./audio_files/20210406-105419-e7dacad5835e6114-spine06.wav,0
527,adc7b5a115058ec5,Xiaomi Redmi Note 9 Pro | 10,2021-04-23 15:19:00,chest02,./audio_files/20210423-151926-adc7b5a115058ec5-chest02.wav,0
588,6d44ac7639a32a3f,HUAWEI ANE-LX1 | 8.0.0,2021-05-06 12:33:00,spine03,./audio_files/20210506-123320-6d44ac7639a32a3f-spine03.wav,0
1202,49a6a00fe33fde3b,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 11:21:00,chest02,./audio_files/20210913-112114-49a6a00fe33fde3b-chest02.wav,0
215,2b8e0d0ee02e79ba,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:33:00,spine04,./audio_files/20190928-123336-2b8e0d0ee02e79ba-spine04.wav,0
976,a69fa3d85dd1e365,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:59:00,chest02,./audio_files/20210708-185924-a69fa3d85dd1e365-chest02.wav,1
455,90449d3e3176dcfc,Xiaomi Mi A2 | 10,2021-04-06 10:34:00,spine02,./audio_files/20210406-103416-90449d3e3176dcfc-spine02.wav,0
1609,d6dee9f2449ef9bb,Xiaomi Redmi Note 9 Pro | 11,2021-11-30 12:58:00,chest01,./audio_files/20211130-125837-d6dee9f2449ef9bb-chest01.wav,0
531,adc7b5a115058ec5,Xiaomi Redmi Note 9 Pro | 10,2021-04-23 15:19:00,spine03,./audio_files/20210423-151926-adc7b5a115058ec5-spine03.wav,0
445,2e39c794afea25d7,Xiaomi Mi A2 | 10,2021-04-01 14:45:00,chest03,./audio_files/20210401-144554-2e39c794afea25d7-chest03.wav,0
892,a199102f276f1f05,Xiaomi Redmi Note 9 Pro | 10,2021-07-07 12:46:00,spine03,./audio_files/20210707-124650-a199102f276f1f05-spine03.wav,0
1253,b39956de9f91e13d,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 10:35:00,spine02,./audio_files/20210914-103518-b39956de9f91e13d-spine02.wav,0
1180,e7691680fdb63767,Xiaomi Redmi Note 9 Pro | 10,2021-09-10 11:18:00,chest04,./audio_files/20210910-111817-e7691680fdb63767-chest04.wav,0
837,159fb9bc0125ec8d,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 11:05:00,chest02,./audio_files/20210705-110527-159fb9bc0125ec8d-chest02.wav,0
162,a74c346ff7b4e09f,HUAWEI ANE-LX1 | 8.0.0,2019-09-12 16:04:00,spine02,./audio_files/20190912-160444-a74c346ff7b4e09f-spine02.wav,0
1661,d3fdecdee9be6327,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 14:54:00,spine06,./audio_files/20211201-145455-d3fdecdee9be6327-spine06.wav,0
14,d97d34cffad6f248,samsung SM-A605FN | 8.0.0,2019-08-15 09:34:00,chest04,./audio_files/20190815-093447-d97d34cffad6f248-chest04.wav,0
277,9541d600a3f2e5ae,HUAWEI ANE-LX1 | 8.0.0,2020-08-29 13:17:00,chest02,./audio_files/20200829-131751-9541d600a3f2e5ae-chest02.wav,0
1737,246d21df2f395357,Xiaomi Redmi Note 9 Pro | 11,2021-12-08 14:03:00,chest01,./audio_files/20211208-140322-246d21df2f395357-chest01.wav,0
655,201e5e0eb13582ab,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 12:33:00,chest01,./audio_files/20210601-123329-201e5e0eb13582ab-chest01.wav,0
536,f81602ad1c6359fb,Xiaomi Redmi Note 9 Pro | 10,2021-04-26 15:06:00,chest03,./audio_files/20210426-150615-f81602ad1c6359fb-chest03.wav,2
797,8dcdd023636e5817,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 14:07:00,chest01,./audio_files/20210702-140747-8dcdd023636e5817-chest01.wav,0
118,3699c6dc9046a0f0,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:46:00,spine05,./audio_files/20190827-144638-3699c6dc9046a0f0-spine05.wav,0
1515,817f269cf9d90980,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 13:34:00,spine03,./audio_files/20211117-133447-817f269cf9d90980-spine03.wav,0
1035,12d1dfb50eed5eae,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:37:00,spine03,./audio_files/20210713-153755-12d1dfb50eed5eae-spine03.wav,0
1101,a27590e050da0c9c,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 16:12:00,chest02,./audio_files/20210713-161232-a27590e050da0c9c-chest02.wav,1
289,3517ff9621f76b7d,samsung SM-A605FN | 10,2020-09-15 11:57:00,spine03,./audio_files/20200915-115714-3517ff9621f76b7d-spine03.wav,0
86,cb67e195e3118a77,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:28:00,spine01,./audio_files/20190827-142849-cb67e195e3118a77-spine01.wav,0
353,94547a049fa0df1f,Xiaomi Mi A2 | 10,2021-02-05 10:47:00,chest01,./audio_files/20210205-104714-94547a049fa0df1f-chest01.wav,0
192,39efeec631702353,HUAWEI ANE-LX1 | 8.0.0,2019-09-24 15:14:00,spine02,./audio_files/20190924-151450-39efeec631702353-spine02.wav,0
1285,577a6f7598f401e5,Xiaomi Redmi Note 9 Pro | 10,2021-09-15 13:54:00,spine02,./audio_files/20210915-135431-577a6f7598f401e5-spine02.wav,0
1134,a1dfb8da6b7f7926,Xiaomi Redmi Note 9 Pro | 10,2021-08-24 10:18:00,spine03,./audio_files/20210824-101851-a1dfb8da6b7f7926-spine03.wav,0
78,b8715e18c465d450,samsung SM-A605FN | 8.0.0,2019-08-20 08:25:00,spine04,./audio_files/20190820-082529-b8715e18c465d450-spine04.wav,0
1283,577a6f7598f401e5,Xiaomi Redmi Note 9 Pro | 10,2021-09-15 13:54:00,chest03,./audio_files/20210915-135431-577a6f7598f401e5-chest03.wav,0
1407,b5a05864b4f448a1,Xiaomi Redmi Note 9 Pro | 10,2021-11-01 12:51:00,chest03,./audio_files/20211101-125147-b5a05864b4f448a1-chest03.wav,1
983,b200906b96f48958,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 19:00:00,chest01,./audio_files/20210708-190042-b200906b96f48958-chest01.wav,1
962,af75e4b4522fedee,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:51:00,chest04,./audio_files/20210708-185109-af75e4b4522fedee-chest04.wav,1
1477,d06d0195a709bfc1,Xiaomi Redmi Note 9 Pro | 11,2021-11-06 16:36:00,spine05,./audio_files/20211106-163624-d06d0195a709bfc1-spine05.wav,0
4,1da9189c64909401,samsung SM-A605FN | 8.0.0,2019-08-15 08:49:00,chest03,./audio_files/20190815-084903-1da9189c64909401-chest03.wav,0
1228,0c1cb7bc2b7df7fb,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 10:06:00,chest04,./audio_files/20210914-100648-0c1cb7bc2b7df7fb-chest04.wav,0
1290,839123d952bf7c26,Xiaomi Redmi Note 9 Pro | 10,2021-09-15 13:58:00,chest02,./audio_files/20210915-135824-839123d952bf7c26-chest02.wav,0
1473,d06d0195a709bfc1,Xiaomi Redmi Note 9 Pro | 11,2021-11-06 16:36:00,spine03,./audio_files/20211106-163624-d06d0195a709bfc1-spine03.wav,0
1033,12d1dfb50eed5eae,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:37:00,chest04,./audio_files/20210713-153755-12d1dfb50eed5eae-chest04.wav,1
992,1b5de2e12956f87b,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:25:00,chest02,./audio_files/20210713-152513-1b5de2e12956f87b-chest02.wav,1
84,cb67e195e3118a77,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:28:00,spine02,./audio_files/20190827-142849-cb67e195e3118a77-spine02.wav,0
1485,9e3d1d84a1e509d9,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 12:48:00,chest01,./audio_files/20211117-124831-9e3d1d84a1e509d9-chest01.wav,0
1656,d3fdecdee9be6327,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 14:54:00,chest03,./audio_files/20211201-145455-d3fdecdee9be6327-chest03.wav,0
1165,b3e49305261dd693,Xiaomi Redmi Note 9 Pro | 10,2021-08-30 11:05:00,spine01,./audio_files/20210830-110521-b3e49305261dd693-spine01.wav,0
201,bff5b154aa16d0c2,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:28:00,spine02,./audio_files/20190928-122816-bff5b154aa16d0c2-spine02.wav,0
675,d12cb63895b8f572,Xiaomi Redmi Note 9 Pro | 10,2021-06-02 15:30:00,chest01,./audio_files/20210602-153021-d12cb63895b8f572-chest01.wav,0
888,a199102f276f1f05,Xiaomi Redmi Note 9 Pro | 10,2021-07-07 12:46:00,chest02,./audio_files/20210707-124650-a199102f276f1f05-chest02.wav,0
1265,34df4c17cc1ac7e5,Xiaomi Redmi Note 9 Pro | 10,2021-09-15 10:58:00,chest01,./audio_files/20210915-105841-34df4c17cc1ac7e5-chest01.wav,2
302,c04b933ab6ffbe12,samsung SM-A530F | 9,2020-10-08 09:13:00,chest01,./audio_files/20201008-091344-c04b933ab6ffbe12-chest01.wav,0
